22252,3000,1
22252,2450,1
22252,2826,1
22252,2611,1
22252,3070,1
22252,2893,1
22252,2062,1
22252,2866,1
22252,2122,1
22252,2130,1
22252,2032,1
22252,3000,1
22252,1845,1
22252,2883,1
22252,2449,1
22252,3262,1
22252,2646,1
22252,2961,1
22252,2562,1
22252,2766,1
22252,2003,1
22252,2489,1
22252,2961,1
22252,3000,1
22252,2691,1
22252,3149,1
22252,2562,1
22252,2003,1
22252,3262,1
22252,1770,1
22252,2646,1
22252,3251,1
22252,2766,1
22252,2883,1
